run_id,phase,elapsed_s,transducer_psi,transducer_raw_psi,alicat_psi,switch_activated
1,out,4.38066860003164,15.678315282056309,15.678315282056309,15.7,False
1,out,4.427414000034332,15.594613345344044,15.594613345344044,15.66,False
1,out,4.475912699999753,15.570691150587328,15.570691150587328,15.61,False
1,out,4.524022600031458,15.504832171020336,15.504832171020336,15.56,False
1,out,4.572593700024299,15.472523992364831,15.472523992364831,15.51,False
1,out,4.619563000043854,15.397208039551355,15.397208039551355,15.46,False
1,out,4.667269400029909,15.37641642904175,15.37641642904175,15.42,False
1,out,4.715703000023495,15.312974040823407,15.312974040823407,15.37,False
1,out,4.763761800015345,15.288166220259942,15.288166220259942,15.32,False
1,out,4.811667900008615,15.207766500703073,15.207766500703073,15.27,False
1,out,4.858888600021601,15.181963209271558,15.181963209271558,15.22,False
1,out,4.9070261000306346,15.126800392548866,15.126800392548866,15.18,False
1,out,4.955194300040603,15.097907708768226,15.097907708768226,15.13,False
1,out,5.002792400016915,15.03108758491484,15.03108758491484,15.08,False
1,out,5.050754900032189,15.00357482971681,15.00357482971681,15.03,False
1,out,5.0987209000159055,14.931317375328964,14.931317375328964,14.99,False
1,out,5.147321500000544,14.893856776766754,14.893856776766754,14.94,False
1,out,5.194486600055825,14.846585641166993,14.846585641166993,14.89,False
1,out,5.242608800006565,14.785947734670021,14.785947734670021,14.84,False
1,out,5.2903230000520125,14.761531237137444,14.761531237137444,14.79,False
1,out,5.338526000035927,14.692009611307657,14.692009611307657,14.75,False
1,out,5.386460900015663,14.660662576938547,14.660662576938547,14.7,False
1,out,5.434205199999269,14.61235821123091,14.61235821123091,14.65,False
1,out,5.4821789000416175,14.567112343948908,14.567112343948908,14.6,False
1,out,5.5303852000506595,14.49642018168462,14.49642018168462,14.56,False
1,out,5.578290400037076,14.484975699360199,14.484975699360199,14.51,False
1,out,5.625995500013232,14.402801295531667,14.402801295531667,14.46,False
1,out,5.6740289000445046,14.3671874670626,14.3671874670626,14.41,False
1,out,5.721870800014585,14.30122035876339,14.30122035876339,14.36,False
1,out,5.7695196000277065,14.288425125450766,14.288425125450766,14.32,False
1,out,5.817555000016,14.214247098819218,14.214247098819218,14.27,False
1,out,5.865504200046416,14.185848717814437,14.185848717814437,14.22,False
1,out,5.913524900039192,14.110925804360933,14.110925804360933,14.17,False
1,out,5.961606900033075,14.092657197603113,14.092657197603113,14.12,False
1,out,6.00909030000912,14.012082412479796,14.012082412479796,14.08,False
1,out,6.057163200050127,13.992675879540048,13.992675879540048,14.03,False
